ParamName,ParamValue,TimeStamp,UeCRNTI
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,434,1.58E+12,416
ULSINR,24063,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,10755558,1.58E+12,0
DLMACRate,3373838,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,282,1.58E+12,416
PDCPUnusedBuffer,15814,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,460,1.58E+12,416
CellDLMACRate,2425782,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLMACRate,1657070,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,163,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,0,1.58E+12,416
CellDLMACRate,5506270,1.58E+12,0
ULSINR,17919,1.58E+12,416
DLOccupyPRBNum,5,1.58E+12,0
DLMACRate,2322390,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,465,1.58E+12,416
PDCPUnusedBuffer,16052,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,84,1.58E+12,416
CellDLMACRate,13002342,1.58E+12,0
ULSINR,24063,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,7726686,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,300,1.58E+12,416
PDCPUnusedBuffer,15778,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1071,1.58E+12,416
CellDLMACRate,12935486,1.58E+12,0
ULSINR,15871,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,6503694,1.58E+12,416
MCS,14,1.58E+12,416
PDCPOccupBuffer,150,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,499,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,10835790,1.58E+12,0
ULSINR,21503,1.58E+12,416
DLMACRate,8813982,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,150,1.58E+12,416
PDCPUnusedBuffer,16078,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1000,1.58E+12,416
ULSINR,28159,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
CellDLMACRate,10783998,1.58E+12,0
DLMACRate,10782934,1.58E+12,416
MCS,19,1.58E+12,416
PDCPOccupBuffer,112,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,912,1.58E+12,416
ULSINR,25087,1.58E+12,416
CellDLMACRate,13193078,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,13191758,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,112,1.58E+12,416
PDCPUnusedBuffer,16154,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1435,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
CellDLMACRate,11568846,1.58E+12,0
ULSINR,28671,1.58E+12,416
DLMACRate,11567526,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,155,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1006,1.58E+12,416
ULSINR,23039,1.58E+12,416
CellDLMACRate,12307070,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,12305974,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,155,1.58E+12,416
PDCPUnusedBuffer,16068,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1389,1.58E+12,416
CellDLMACRate,7129486,1.58E+12,0
ULSINR,22015,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
DLMACRate,3838590,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,17,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,364,1.58E+12,416
CellDLMACRate,13459062,1.58E+12,0
ULSINR,17407,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,6891782,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,195,1.58E+12,416
PDCPUnusedBuffer,16344,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,530,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24575,1.58E+12,416
CellDLMACRate,12039334,1.58E+12,0
DLMACRate,6214166,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,182,1.58E+12,416
PDCPUnusedBuffer,16026,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,792,1.58E+12,416
CellDLMACRate,7014654,1.58E+12,0
ULSINR,22527,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,3604294,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,91,1.58E+12,416
PDCPUnusedBuffer,16370,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,278,1.58E+12,416
CellDLMACRate,12252782,1.58E+12,0
ULSINR,23039,1.58E+12,416
DLOccupyPRBNum,6,1.58E+12,0
DLMACRate,6887686,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,85,1.58E+12,416
PDCPUnusedBuffer,16208,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,773,1.58E+12,416
ULSINR,21503,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,9535382,1.58E+12,0
DLMACRate,3387510,1.58E+12,416
MCS,15,1.58E+12,416
PDCPOccupBuffer,43,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,291,1.58E+12,416
ULSINR,23551,1.58E+12,416
CellDLMACRate,11476350,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,7771582,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,43,1.58E+12,416
PDCPUnusedBuffer,16292,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,821,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,24063,1.58E+12,416
CellDLMACRate,2693590,1.58E+12,0
DLMACRate,2691478,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,8190,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,269,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
ULSINR,20479,1.58E+12,416
CellDLMACRate,16133390,1.58E+12,0
DLMACRate,16132294,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,223,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1393,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,20991,1.58E+12,416
CellDLMACRate,10814678,1.58E+12,0
DLMACRate,10813582,1.58E+12,416
MCS,15,1.58E+12,416
PDCPOccupBuffer,353,1.58E+12,416
PDCPUnusedBuffer,15932,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1179,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,20479,1.58E+12,416
CellDLMACRate,10198838,1.58E+12,0
DLMACRate,10197950,1.58E+12,416
MCS,15,1.58E+12,416
PDCPOccupBuffer,238,1.58E+12,416
PDCPUnusedBuffer,16122,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1033,1.58E+12,416
ULSINR,15871,1.58E+12,416
CellDLMACRate,13379854,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,7543542,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,276,1.58E+12,416
PDCPUnusedBuffer,16162,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,696,1.58E+12,416
ULSINR,21503,1.58E+12,416
CellDLMACRate,13690030,1.58E+12,0
DLOccupyPRBNum,97,1.58E+12,0
DLMACRate,7062254,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,238,1.58E+12,416
PDCPUnusedBuffer,16046,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,802,1.58E+12,416
ULSINR,19455,1.58E+12,416
CellDLMACRate,9909910,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,6492062,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,240,1.58E+12,416
PDCPUnusedBuffer,16238,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,540,1.58E+12,416
CellDLMACRate,5792262,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLOccupyPRBNum,95,1.58E+12,0
DLMACRate,4769686,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,168,1.58E+12,416
PDCPUnusedBuffer,16042,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,634,1.58E+12,416
ULSINR,27647,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
CellDLMACRate,3412974,1.58E+12,0
DLMACRate,3412038,1.58E+12,416
MCS,19,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,243,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
CellDLMACRate,4874574,1.58E+12,0
ULSINR,27135,1.58E+12,416
DLMACRate,4873302,1.58E+12,416
MCS,19,1.58E+12,416
PDCPOccupBuffer,58,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,392,1.58E+12,416
CellDLMACRate,2587838,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,25087,1.58E+12,416
DLMACRate,2586870,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,58,1.58E+12,416
PDCPUnusedBuffer,16262,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,309,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
CellDLMACRate,6096662,1.58E+12,0
ULSINR,17919,1.58E+12,416
MCS,18,1.58E+12,416
DLMACRate,6095550,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,613,1.58E+12,416
ULSINR,21503,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
CellDLMACRate,11750878,1.58E+12,0
DLMACRate,11749942,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1178,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
CellDLMACRate,10364622,1.58E+12,0
ULSINR,22527,1.58E+12,416
DLMACRate,10363686,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,192,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,796,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,14215518,1.58E+12,0
ULSINR,23039,1.58E+12,416
DLMACRate,14214582,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,276,1.58E+12,416
PDCPUnusedBuffer,15994,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1535,1.58E+12,416
ULSINR,24575,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,10157254,1.58E+12,0
MCS,15,1.58E+12,416
DLMACRate,10156190,1.58E+12,416
PDCPOccupBuffer,118,1.58E+12,416
PDCPUnusedBuffer,16214,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1065,1.58E+12,416
ULSINR,22527,1.58E+12,416
CellDLMACRate,6300726,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,6299790,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,372,1.58E+12,416
PDCPUnusedBuffer,16310,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,326,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
ULSINR,17919,1.58E+12,416
CellDLMACRate,10002974,1.58E+12,0
DLMACRate,6331278,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,829,1.58E+12,416
PDCPUnusedBuffer,7514,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,476,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,11598486,1.58E+12,0
ULSINR,22527,1.58E+12,416
DLMACRate,5827198,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,962,1.58E+12,416
PDCPUnusedBuffer,15396,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,604,1.58E+12,416
ULSINR,25087,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,13756086,1.58E+12,0
DLMACRate,5838758,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,813,1.58E+12,416
PDCPUnusedBuffer,15440,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,710,1.58E+12,416
ULSINR,25087,1.58E+12,416
CellDLMACRate,14995686,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,11908998,1.58E+12,416
MCS,14,1.58E+12,416
PDCPOccupBuffer,531,1.58E+12,416
PDCPUnusedBuffer,15694,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1328,1.58E+12,416
ULSINR,24063,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,14147942,1.58E+12,0
DLMACRate,14146286,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,187,1.58E+12,416
PDCPUnusedBuffer,7812,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1580,1.58E+12,416
CellDLMACRate,16067910,1.58E+12,0
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,28671,1.58E+12,416
DLMACRate,16066606,1.58E+12,416
MCS,18,1.58E+12,416
PDCPOccupBuffer,151,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1458,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24575,1.58E+12,416
CellDLMACRate,11711654,1.58E+12,0
DLMACRate,11710334,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,187,1.58E+12,416
PDCPUnusedBuffer,16076,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1290,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,14650430,1.58E+12,0
ULSINR,22527,1.58E+12,416
DLMACRate,14648598,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,95,1.58E+12,416
PDCPUnusedBuffer,16310,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1444,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,20991,1.58E+12,416
CellDLMACRate,12203414,1.58E+12,0
DLMACRate,8507814,1.58E+12,416
MCS,15,1.58E+12,416
PDCPOccupBuffer,89,1.58E+12,416
PDCPUnusedBuffer,16260,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,882,1.58E+12,416
ULSINR,22015,1.58E+12,416
CellDLMACRate,5520598,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,1440574,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,28,1.58E+12,416
PDCPUnusedBuffer,16322,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,169,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
CellDLMACRate,451062,1.58E+12,0
ULSINR,26623,1.58E+12,416
DLMACRate,449758,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,10,1.58E+12,416
PDCPUnusedBuffer,8190,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,23,1.58E+12,416
ULSINR,26623,1.58E+12,416
CellDLMACRate,6422710,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,1405446,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,131,1.58E+12,416
PDCPUnusedBuffer,16358,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,31,1.58E+12,416
CellDLMACRate,7553278,1.58E+12,0
ULSINR,23551,1.58E+12,416
DLOccupyPRBNum,97,1.58E+12,0
DLMACRate,3051486,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,537,1.58E+12,416
PDCPUnusedBuffer,16140,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,8574838,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,22015,1.58E+12,416
DLMACRate,4119294,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,1205,1.58E+12,416
PDCPUnusedBuffer,15546,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,39,1.58E+12,416
ULSINR,20991,1.58E+12,416
CellDLMACRate,11970870,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,6556150,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,1404,1.58E+12,416
PDCPUnusedBuffer,14804,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,828,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,9732486,1.58E+12,0
ULSINR,21503,1.58E+12,416
DLMACRate,6191526,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,1082,1.58E+12,416
PDCPUnusedBuffer,15148,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,746,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,22015,1.58E+12,416
CellDLMACRate,11381670,1.58E+12,0
DLMACRate,6903110,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,824,1.58E+12,416
PDCPUnusedBuffer,15448,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,798,1.58E+12,416
CellDLMACRate,10078886,1.58E+12,0
ULSINR,22015,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,4355846,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,617,1.58E+12,416
PDCPUnusedBuffer,15664,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,532,1.58E+12,416
ULSINR,20991,1.58E+12,416
CellDLMACRate,9411878,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,4427734,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,461,1.58E+12,416
PDCPUnusedBuffer,15862,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,499,1.58E+12,416
ULSINR,21503,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,9833174,1.58E+12,0
DLMACRate,4872302,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,201,1.58E+12,416
PDCPUnusedBuffer,15976,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,688,1.58E+12,416
ULSINR,19967,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,7583310,1.58E+12,0
DLMACRate,2105462,1.58E+12,416
MCS,9,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
PDCPOccupBuffer,150,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,55,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,23039,1.58E+12,416
CellDLMACRate,6928190,1.58E+12,0
DLMACRate,3300862,1.58E+12,416
MCS,9,1.58E+12,416
PDCPUnusedBuffer,16078,1.58E+12,416
PDCPOccupBuffer,292,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,338,1.58E+12,416
CellDLMACRate,6620230,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,25599,1.58E+12,416
DLMACRate,1962750,1.58E+12,416
MCS,9,1.58E+12,416
PDCPOccupBuffer,258,1.58E+12,416
PDCPUnusedBuffer,16098,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,218,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,7626654,1.58E+12,0
ULSINR,21503,1.58E+12,416
DLMACRate,4580638,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,234,1.58E+12,416
PDCPUnusedBuffer,16146,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,456,1.58E+12,416
ULSINR,25599,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,7825974,1.58E+12,0
DLMACRate,3659206,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,185,1.58E+12,416
PDCPUnusedBuffer,16146,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,414,1.58E+12,416
ULSINR,24063,1.58E+12,416
CellDLMACRate,15374142,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,6242430,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,67,1.58E+12,416
PDCPUnusedBuffer,16244,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,689,1.58E+12,416
CellDLMACRate,13758166,1.58E+12,0
ULSINR,22527,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,6311358,1.58E+12,416
MCS,15,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,630,1.58E+12,416
ULSINR,22527,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,13517454,1.58E+12,0
MCS,14,1.58E+12,416
DLMACRate,1879582,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,184,1.58E+12,416
DLOccupyPRBNum,96,1.58E+12,0
ULSINR,23551,1.58E+12,416
CellDLMACRate,13803542,1.58E+12,0
DLMACRate,4799070,1.58E+12,416
MCS,14,1.58E+12,416
PDCPOccupBuffer,471,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,11,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24063,1.58E+12,416
CellDLMACRate,15787534,1.58E+12,0
DLMACRate,6804790,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,1627,1.58E+12,416
PDCPUnusedBuffer,15436,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,11632430,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
